9,-73.991321,40.744829,-73.957076,40.7744,2
4,-73.982431,40.761482,-73.994086,40.751587,1
18,-73.931122,40.765922,-74.00033,40.735428,1
26,-73.870628,40.773663,-73.786488,40.639123,5
10,-73.960145,40.769667,-73.990809,40.7407,1
6,-73.982358,40.76368,-73.991527,40.749956,4
5,-74.010248,40.720577,-74.017047,40.707234,1
3,-73.987127,40.733377,-73.981355,40.74125,2
9,-73.982987,40.762556,-73.985856,40.732648,1
7,-73.959765,40.769299,-73.979301,40.754782,1
7,-73.95548,40.777572,-73.968235,40.759888,2
5,-74.000048,40.743668,-73.990493,40.739475,1
7,-73.965858,40.762511,-73.975301,40.752525,2
8,-73.952722,40.783398,-73.980023,40.78096,3
18,-73.945821,40.788709,-73.907936,40.816393,1
12,-73.992919,40.74268,-73.961393,40.774095,2
4,-73.99189,40.723945,-73.983387,40.71867,2
5,-73.992718,40.747785,-74.002767,40.730762,1
6,-73.997987,40.729271,-73.982709,40.739335,2
8,-73.987687,40.719869,-74.004588,40.740683,1
4,-73.986869,40.758182,-73.977844,40.764209,1
10,-73.951508,40.774255,-73.979243,40.756034,1
6,-73.962691,40.774981,-73.97738,40.774334,1
5,-73.9851,40.744742,-73.974746,40.758735,2
10,-73.977602,40.751812,-73.997808,40.743373,1
5,-73.961877,40.771102,-73.951575,40.766498,1
8,-73.976329,40.753029,-73.981869,40.728849,1
4,-73.978362,40.753242,-73.977035,40.759878,1
8,-73.969268,40.761789,-73.992104,40.748907,1
9,-73.911972,40.775165,-73.90263,40.745485,1
5,-73.98655,40.760883,-73.988578,40.774032,1
4,-73.978338,40.752572,-73.991973,40.75864,1
9,-73.951035,40.77433,-73.973575,40.794878,1
11,-73.975113,40.750152,-74.007342,40.727572,2
6,-74.00424,40.707422,-74.018033,40.705737,1
45,-73.783715,40.648688,-73.962138,40.767671,2
10,-73.992293,40.715197,-74.001397,40.737187,1
6,-73.984263,40.761438,-73.988617,40.77902,1
3,-74.001695,40.739428,-73.992115,40.735567,1
7,-73.988258,40.764612,-73.971109,40.793281,2
5,-73.99201,40.755538,-73.99796,40.755995,5
4,-73.990337,40.757461,-73.982659,40.766616,2
7,-73.954095,40.766621,-73.969114,40.756021,1
6,-73.970262,40.764753,-73.958703,40.780923,5
6,-73.987673,40.747967,-73.975615,40.749118,1
5,-73.982238,40.768335,-73.975585,40.759472,1
16,-73.968538,40.761861,-73.967159,40.803366,1
3,-73.982697,40.745483,-73.976868,40.74346,1
12,-73.981642,40.758585,-73.98294,40.714882,1
5,-73.989323,40.734255,-73.982495,40.727448,1
8,-73.918697,40.742948,-73.9132,40.715228,1
20,-73.989553,40.735977,-73.984373,40.668278,2
4,-73.994143,40.751193,-73.988897,40.759742,1
6,-73.965026,40.806704,-73.974545,40.790862,1
7,-73.991587,40.755978,-73.97207,40.747695,1
11,-74.014927,40.708905,-73.982802,40.722792,1
5,-73.993307,40.728536,-73.986731,40.733028,1
15,-73.993606,40.715442,-73.959817,40.661886,1
9,-73.976423,40.759081,-74.001511,40.739346,2
8,-73.965247,40.759107,-73.992362,40.758175,3
7,-73.988511,40.732009,-73.971138,40.748933,1
10,-73.984327,40.746022,-73.965585,40.790303,4
6,-73.955641,40.772606,-73.971135,40.755318,1
4,-73.974252,40.763983,-73.979582,40.77113,1
7,-73.827295,40.833471,-73.824271,40.83433,1
5,-73.988715,40.777812,-73.975635,40.77868,1
5,-73.985707,40.723017,-73.995133,40.724983,3
10,-73.964985,40.759918,-73.990102,40.725297,1
4,-73.986693,40.751757,-73.996428,40.753387,1
10,-74.002843,40.760465,-73.957627,40.770345,1
6,-73.988961,40.744481,-73.991391,40.735185,2
4,-73.989027,40.776792,-73.984375,40.78319,1
3,-73.98708,40.741545,-73.990558,40.736778,1
10,-73.976637,40.790825,-73.979589,40.75244,2
5,-73.979129,40.72372,-73.989232,40.734138,1
3,-73.95226,40.783779,-73.957708,40.776227,1
7,-73.977004,40.776663,-73.959971,40.773146,1
7,-73.97694,40.75213,-73.977322,40.772483,2
3,-73.984986,40.761004,-73.993225,40.764427,1
8,-74.000451,40.732377,-73.984428,40.763958,1
5,-74.06301,40.727288,-74.06301,40.727288,2
9,-73.989155,40.773365,-73.968092,40.761885,1
7,-73.992408,40.713278,-73.976523,40.739462,1
9,-73.982227,40.757663,-73.966357,40.770025,1
3,-73.962971,40.761983,-73.967551,40.763085,1
8,-73.953725,40.7668,-73.979067,40.76666,1
7,-73.968015,40.765515,-73.967623,40.751628,1
5,-73.964717,40.772293,-73.95596,40.764003,1
6,-73.988504,40.769178,-73.993573,40.756836,1
5,-73.984738,40.758398,-73.990636,40.754512,1
9,-73.988607,40.742692,-73.976811,40.764702,1
6,-73.954497,40.780888,-73.945482,40.77528,1
6,-73.953856,40.782029,-73.959528,40.77106,1
45,-73.781128,40.647679,-74.002948,40.736248,1
14,-73.975305,40.741159,-73.988159,40.696063,1
4,-73.959737,40.779391,-73.96079,40.771502,1
4,-73.983411,40.747957,-73.992507,40.737122,1
7,-73.955365,40.772768,-73.970668,40.765334,1
13,-73.994597,40.725942,-73.982818,40.75579,1
45,-73.788148,40.641444,-73.967848,40.760512,1
8,-74.007133,40.742672,-74.000435,40.723705,1
6,-73.953018,40.771886,-73.979004,40.78351,1
11,-73.972026,40.761213,-74.001162,40.726687,1
14,-74.008829,40.719418,-73.9669,40.772604,2
4,-73.95039,40.809885,-73.95765,40.800502,2
8,-73.996068,40.732605,-73.980675,40.761862,1
8,-73.999718,40.733592,-73.974748,40.755548,5
12,-73.987272,40.733373,-73.9818,40.766182,1
15,-73.988554,40.748749,-73.954892,40.811775,1
8,-73.992548,40.745107,-74.001068,40.724406,1
4,-73.989666,40.772758,-73.985171,40.780199,2
19,-73.990315,40.689239,-73.997212,40.763696,1
6,-73.985256,40.738452,-73.995696,40.728587,1
6,-74.00837,40.737585,-73.987558,40.728893,5
6,-73.987965,40.729562,-73.973503,40.744012,5
20,-73.989248,40.773433,-73.875745,40.729938,1
5,-73.96707,40.769178,-73.954895,40.77821,1
8,-73.998126,40.723873,-74.006738,40.740645,1
4,-73.981448,40.732345,-73.974352,40.742615,2
4,-74.011901,40.708995,-74.008652,40.719057,1
6,-73.96563,40.759152,-73.979638,40.739885,5
5,-74.000609,40.734073,-73.993383,40.745123,1
6,-73.994021,40.75129,-73.97253,40.749632,1
16,-73.977399,40.725954,-73.997412,40.76377,1
6,-73.981024,40.744717,-73.98214,40.755543,1
7,-73.961703,40.774184,-73.967473,40.753725,1
4,-74.005158,40.75137,-73.997097,40.749298,5
10,-73.948328,40.78229,-73.978578,40.737015,1
11,-73.975773,40.740607,-73.938297,40.757128,1
6,-73.962948,40.774946,-73.962011,40.77065,3
7,-73.99241,40.724247,-74.002001,40.738201,1
5,-73.985968,40.730953,-73.992911,40.733929,1
5,-74.006231,40.712053,-74.000033,40.717748,1
6,-74.000122,40.74308,-74.00615,40.734233,5
6,-74.000122,40.74308,-74.00615,40.734233,5
8,-73.949347,40.776913,-73.965958,40.790022,1
7,-73.968276,40.755126,-73.980255,40.730305,1
9,-73.95582,40.779265,-73.987291,40.771046,1
10,-73.994279,40.690409,-74.016739,40.709063,1
6,-73.957431,40.783487,-73.969346,40.765627,1
7,-73.98932,40.757435,-73.980842,40.779757,1
8,-73.993391,40.752389,-73.974717,40.760369,1
4,-73.953455,40.778528,-73.969513,40.785157,3
8,-73.983738,40.7375,-73.990877,40.760208,3
3,-74.008712,40.710638,-74.008968,40.710802,1
6,-73.987727,40.724627,-74.008077,40.723957,2
7,-74.007255,40.705493,-74.000277,40.718427,1
7,-73.991197,40.751257,-73.975178,40.750687,1
6,-73.973787,40.747695,-73.986315,40.746973,5
7,-73.975923,40.765501,-73.954806,40.767217,2
3,-73.976817,40.747822,-73.97732,40.751722,1
4,-73.980923,40.72984,-73.977986,40.741553,1
5,-73.993488,40.733173,-73.990876,40.745487,1
10,-73.990869,40.751119,-73.982881,40.727163,1
3,-73.983313,40.764485,-73.983768,40.766388,1
5,-73.993827,40.735783,-74.002764,40.731858,1
3,-73.985743,40.72329,-73.987437,40.729295,1
6,-73.994023,40.75171,-73.976773,40.755773,1
2,-73.927334,40.76522,-73.927368,40.765163,1
3,-73.981047,40.747185,-73.978195,40.751815,2
2,-73.949038,40.753805,-73.952307,40.755975,1
8,-73.997703,40.724238,-74.01066,40.708578,3
5,-73.995414,40.733265,-73.991471,40.727619,1
13,-73.9655,40.806042,-73.993913,40.756708,5
9,-73.984048,40.749149,-73.998148,40.726195,1
7,-73.989451,40.726073,-74.014751,40.716153,1
4,-73.983343,40.765622,-73.986257,40.756138,1
12,-73.980498,40.785634,-73.974474,40.75516,2
3,-73.959933,40.762522,-73.959602,40.766638,1
4,-73.969887,40.756348,-73.98134,40.757938,5
5,-73.973715,40.764458,-73.985088,40.75909,1
4,-73.973993,40.676652,-73.981515,40.672807,1
4,-73.994709,40.73152,-73.985712,40.727798,2
5,-73.998453,40.735196,-73.987973,40.748213,3
8,-73.98492,40.747943,-74.00549,40.739915,2
9,-73.981963,40.757677,-73.952267,40.779188,4
16,-73.944422,40.788037,-73.929879,40.767291,1
6,-73.954217,40.778243,-73.974418,40.787518,5
6,-73.977231,40.772047,-74.000973,40.765623,1
8,-74.004796,40.737574,-73.987338,40.722444,1
36,-73.985878,40.756633,-73.798408,40.667288,2
9,-73.986718,40.760919,-73.985946,40.73089,2
10,-73.923775,40.752462,-73.870848,40.751975,1
8,-73.980812,40.744594,-73.996219,40.760795,2
8,-73.961566,40.76447,-73.980011,40.754938,1
7,-73.983434,40.767079,-74.004565,40.742037,1
7,-73.961132,40.760837,-73.976737,40.745157,1
7,-73.9914,40.732433,-73.993565,40.749776,2
12,-73.979289,40.739975,-74.01051,40.711955,2
15,-73.99786,40.736115,-73.98138,40.673601,2
9,-73.97242,40.786097,-74.004142,40.742573,2
6,-73.979841,40.746111,-73.996428,40.739864,1
22,-73.996359,40.686204,-73.972373,40.762092,1
7,-73.994193,40.751021,-73.988845,40.769036,1
4,-73.985407,40.768976,-73.991011,40.765857,1
7,-73.965228,40.775026,-73.974225,40.756811,1
7,-73.98123,40.760432,-73.98983,40.738957,1
5,-73.973627,40.758205,-73.960342,40.77606,1
7,-73.973675,40.787205,-73.973482,40.764058,1
5,-73.983104,40.766881,-73.981986,40.777352,1
7,-73.98801,40.743467,-73.965822,40.758973,1
6,-73.976705,40.747952,-73.976705,40.747952,1
10,-73.978824,40.772434,-73.967958,40.763359,1
9,-73.964857,40.807431,-73.97026,40.784292,1
4,-73.98256,40.768325,-73.99238,40.770652,1
2,-73.991475,40.754698,-73.99162,40.754885,1
10,-73.979265,40.740502,-73.953307,40.779578,2
4,-73.966778,40.753462,-73.976775,40.74549,2
7,-73.99586,40.738549,-73.989816,40.756363,1
3,-73.95167,40.777643,-73.958233,40.778895,1
3,-74.007815,40.714618,-74.006928,40.718152,1
7,-73.954035,40.765431,-73.968779,40.767213,1
10,-73.998751,40.723189,-73.956177,40.713855,1
20,-73.976554,40.739781,-73.964212,40.673851,1
17,-73.789903,40.646763,-73.831675,40.71495,1
6,-73.991717,40.7505,-73.979632,40.737409,1
8,-74.015995,40.779493,-74.017348,40.761217,1
9,-73.964215,40.767921,-73.978849,40.750886,1
6,-73.978279,40.751216,-73.974053,40.757151,2
17,-74.000864,40.757833,-73.9544,40.808452,1
7,-73.99062,40.757548,-73.998488,40.74021,5
6,-73.962358,40.770272,-73.97059,40.757913,1
10,-73.976032,40.750749,-73.943878,40.747455,1
24,-73.988608,40.769022,-73.851723,40.720587,6
5,-73.98052,40.72184,-73.99209,40.721778,2
11,-73.9896,40.76623,-73.954372,40.764175,5
9,-73.981827,40.767442,-73.973798,40.79476,1
9,-73.983748,40.754765,-73.987947,40.727143,2
12,-74.004813,40.706874,-73.982499,40.740056,1
5,-73.961703,40.776807,-73.947903,40.796377,1
7,-73.988933,40.757277,-73.975883,40.742218,5
4,-73.983477,40.763848,-73.990292,40.751268,5
63,-74.086412,40.841982,-74.086412,40.841982,1
4,-74.003797,40.720667,-74.00766,40.713223,1
4,-73.981529,40.769073,-73.976855,40.763346,4
16,-73.994985,40.693424,-74.007746,40.745296,2
16,-73.978608,40.762113,-73.978307,40.762792,1
9,-73.865791,40.771198,-73.909731,40.759515,1
6,-73.988072,40.737885,-73.981175,40.725238,1
9,-73.987048,40.729506,-74.011631,40.707843,1
4,-73.976183,40.765483,-73.962612,40.76882,1
14,-73.950127,40.795732,-74.000917,40.727375,5
18,-73.961663,40.774278,-74.010642,40.709113,5
10,-73.998053,40.722607,-73.96563,40.76218,1
4,-73.986295,40.768348,-73.974753,40.763413,1
6,-73.974887,40.757704,-73.991401,40.750186,3
6,-74.003848,40.737925,-74.010193,40.71985,2
6,-73.966732,40.764575,-73.954528,40.783735,1
2,-73.986233,40.7709,-73.987508,40.768173,1
6,-73.964825,40.75573,-73.949183,40.777122,2
5,-73.950855,40.77507,-73.955667,40.783735,5
5,-74.015525,40.715802,-74.01427,40.703576,1
8,-73.9575,40.780135,-73.982313,40.775812,1
20,-74.007805,40.72441,-73.946202,40.76577,1
11,-73.983073,40.751907,-73.976072,40.786628,1
6,-73.993443,40.727289,-74.003198,40.735162,1
7,-73.987107,40.73917,-73.980287,40.759563,1
4,-73.973067,40.759047,-73.974733,40.758,4
9,-73.994948,40.740002,-73.986085,40.762555,1
13,-73.971127,40.75769,-73.977295,40.792055,1
12,-73.967253,40.765965,-73.964674,40.807482,1
4,-73.980795,40.744438,-73.971778,40.747155,5
5,-73.966426,40.76568,-73.952307,40.766469,1
3,-74.00137,40.731272,-73.996093,40.738568,5
7,-73.989323,40.721662,-74.007104,40.70716,1
4,-73.985225,40.72764,-73.980388,40.73943,1
6,-73.990866,40.756004,-73.971608,40.7625,1
11,-74.016225,40.717528,-73.987565,40.74144,1
9,-73.971844,40.756843,-73.991683,40.749773,2
8,-73.99284,40.736683,-73.976213,40.724661,1
10,-73.999858,40.743307,-73.979015,40.744605,1
4,-74.006419,40.732438,-73.999112,40.738621,1
6,-73.968323,40.762365,-73.97879,40.765117,2
4,-73.976268,40.759825,-73.97168,40.755572,3
5,-73.97514,40.756153,-73.985245,40.76349,1
7,-73.983237,40.76632,-73.973298,40.789972,1
16,-74.010127,40.720477,-73.980713,40.742105,5
6,-73.959669,40.779718,-73.976259,40.788413,1
8,-73.975457,40.72884,-74.000713,40.736493,5
4,-73.985379,40.763534,-73.985432,40.768041,2
10,-74.00255,40.738853,-73.98978,40.720673,1
8,-73.984262,40.720748,-74.00871,40.718382,2
12,-73.992675,40.69363,-74.001012,40.731683,1
6,-74.006782,40.73944,-74.005132,40.721583,5
8,-73.950965,40.774892,-73.939008,40.805158,3
5,-73.965095,40.76658,-73.961977,40.779457,1
6,-73.987012,40.764537,-73.976993,40.760328,1
22,-73.978468,40.777258,-73.865007,40.761155,2
11,-73.987711,40.75063,-73.959437,40.76934,3
9,-73.973952,40.747905,-74.001422,40.72778,2
16,-73.982242,40.773613,-73.947757,40.723682,1
6,-74.001988,40.740288,-74.000857,40.7576,3
13,-73.961485,40.78029,-73.99083,40.734702,1
14,-73.948872,40.807601,-73.937218,40.767366,1
8,-73.992638,40.732137,-73.97212,40.761997,1
11,-73.968224,40.754568,-73.995719,40.70933,1
4,-73.990898,40.735183,-73.980737,40.733691,1
5,-73.982305,40.751552,-73.978922,40.761898,5
7,-73.97372,40.738353,-73.971125,40.764202,1
5,-73.969499,40.74586,-73.987876,40.747911,1
2,-73.979318,40.74049,-73.994803,40.761227,1
28,-73.874702,40.773903,-73.97687,40.784265,1
10,-73.985837,40.758552,-73.956555,40.775425,2
25,-73.874602,40.774083,-73.981787,40.762297,1
8,-73.999653,40.72668,-73.989212,40.757887,3
7,-73.989409,40.757838,-73.993431,40.737729,1
4,-73.978565,40.748568,-73.988535,40.753173,2
8,-73.974441,40.78759,-73.993195,40.757521,1
2,-74.003445,40.732437,-74.00513,40.728967,1
10,-73.985471,40.7234,-74.002243,40.738557,2
11,-73.97938,40.78491,-73.944493,40.778162,5
4,-73.98489,40.742592,-73.977947,40.75161,1
7,-73.983467,40.743898,-73.965794,40.752773,1
4,-74.005157,40.720906,-74.002148,40.750935,1
4,-73.988924,40.736764,-73.984112,40.730395,1
6,-73.976684,40.760763,-73.970256,40.763114,1
9,-73.979974,40.756728,-74.005769,40.740483,2
8,-73.981712,40.783655,-73.956558,40.783933,1
7,-74.00324,40.727694,-74.003981,40.748138,1
13,-74.008494,40.734861,-73.973796,40.764553,1
9,-73.999328,40.744177,-73.977935,40.762723,1
6,-73.990873,40.745497,-73.999957,40.73818,1
12,-73.997783,40.720918,-73.993284,40.74954,1
4,-73.96425,40.76535,-73.959785,40.776928,1
5,-73.972763,40.79404,-73.979497,40.783193,1
8,-73.968038,40.802142,-73.951983,40.7902,1
3,-73.953573,40.766842,-73.958133,40.760803,6
10,-74.010276,40.719624,-73.987013,40.725465,1
4,-73.978081,40.725305,-73.988565,40.727499,1
16,-73.998405,40.728722,-73.932238,40.757678,1
6,-73.950997,40.777652,-73.966958,40.769082,1
24,-74.000421,40.728733,-73.849325,40.728551,1
10,-73.955452,40.776683,-73.973532,40.757032,1
4,-73.987102,40.760127,-73.97838,40.755768,6
7,-73.99494,40.745127,-73.994152,40.74573,5
8,-73.980852,40.764792,-73.98445,40.743348,1
8,-73.986052,40.75551,-74.002565,40.72856,2
4,-73.950943,40.771655,-73.957795,40.77935,1
12,-74.015461,40.709713,-74.005109,40.741248,1
5,-73.975002,40.749823,-73.983476,40.74917,1
6,-74.005852,40.74043,-73.992068,40.734325,1
14,-73.99291,40.731578,-73.951435,40.78263,1
6,-74.005282,40.728913,-74.015693,40.711498,1
6,-73.988775,40.736972,-73.99193,40.721933,2
6,-73.978088,40.783483,-73.9831,40.765158,5
10,-73.980578,40.78303,-73.990043,40.737743,1
4,-73.98985,40.772188,-73.982153,40.780648,2
6,-73.995987,40.738645,-73.976995,40.747068,1
13,-74.01415,40.704698,-73.973958,40.750442,2
6,-73.988593,40.736453,-73.99073,40.724448,1
25,-73.955835,40.772227,-73.83365,40.844897,4
3,-73.989143,40.730022,-73.9928,40.730068,1
9,-73.980815,40.782321,-73.947389,40.80516,2
5,-73.999969,40.761411,-73.993763,40.752208,1
12,-73.971147,40.797945,-73.97695,40.754885,1
3,-73.960274,40.773106,-73.965761,40.769447,1
25,-73.862788,40.76904,-73.997514,40.724149,1
5,-74.007147,40.728351,-74.008426,40.712852,1
7,-73.979502,40.720318,-74.001152,40.71783,1
5,-73.950773,40.77065,-73.948443,40.78147,1
6,-74.009954,40.712692,-73.998542,40.725977,1
19,-73.975888,40.753865,-73.990172,40.692402,1
4,-73.983977,40.761627,-73.996128,40.760627,3
5,-73.96614,40.761601,-73.955238,40.777421,1
49,-73.137393,41.366138,-74.00094,40.731723,1
5,-73.99167,40.750637,-73.977183,40.75556,5
5,-73.969816,40.762621,-73.961823,40.776758,1
25,-73.862747,40.768817,-73.996987,40.726612,1
13,-73.9638,40.808399,-73.967334,40.766406,1
10,-73.972253,40.756082,-73.988037,40.727172,2
17,-74.001437,40.746365,-73.994981,40.680621,1
7,-73.994686,40.736522,-73.984012,40.727072,1
17,-73.979987,40.775873,-73.931693,40.858387,2
6,-73.980785,40.760819,-73.961937,40.767251,1
3,-73.960129,40.770618,-73.954079,40.770529,1
6,-73.960717,40.761337,-73.953668,40.778748,4
10,-73.98814,40.723825,-73.992363,40.746075,2
10,-73.94353,40.790227,-73.97124,40.761078,1
11,-73.987657,40.719783,-73.939767,40.69944,1
9,-73.988468,40.721491,-73.961429,40.714444,1
5,-73.991486,40.744878,-73.977545,40.747201,1
5,-73.99997,40.746227,-73.99997,40.746227,1
7,-73.955484,40.804275,-73.934863,40.794691,1
16,-73.974938,40.762091,-74.003309,40.706195,2
6,-73.992623,40.748421,-73.978852,40.762301,1
5,-73.996054,40.743507,-74.004381,40.749516,2
11,-73.946714,40.780728,-73.957548,40.8116,1
8,-73.992877,40.742668,-73.983468,40.74748,1
4,-73.982165,40.768255,-73.976203,40.760985,2
5,-73.975373,40.745443,-73.964675,40.755852,2
21,-73.862702,40.768958,-73.974493,40.757738,1
5,-73.985596,40.773628,-73.970674,40.789212,1
10,-74.001665,40.735572,-73.970827,40.764104,1
13,-73.956362,40.771484,-73.996152,40.741832,1
7,-74.00759,40.732231,-73.997948,40.720511,1
6,-73.948597,40.782027,-73.967903,40.762553,1
45,-73.786723,40.640526,-73.963702,40.775295,1
8,-73.994078,40.75911,-73.9819,40.738532,1
6,-73.952307,40.766293,-73.969464,40.76353,1
5,-73.996182,40.72922,-73.981735,40.732375,1
4,-74.002777,40.733722,-74.009505,40.720248,1
7,-73.975117,40.752797,-73.956407,40.764567,2
7,-73.993656,40.75711,-73.980168,40.741778,1
7,-73.997631,40.724238,-74.009196,40.710869,1
5,-73.969718,40.758146,-73.98225,40.769034,1
29,-74.003918,40.731882,-73.908505,40.847991,1
6,-74.016358,40.709663,-74.005203,40.720102,1
5,-73.978164,40.729487,-73.992499,40.737538,1
8,-73.962485,40.758745,-73.980158,40.751677,1
11,-73.971278,40.751115,-73.98162,40.771935,1
5,-73.982263,40.774863,-73.98039,40.784708,5
14,-73.982605,40.735478,-74.003482,40.680743,1
12,-73.97163,40.754257,-73.99449,40.713162,1
9,-73.972673,40.759186,-73.969897,40.791367,1
9,-73.972673,40.759186,-73.969897,40.791367,1
22,-73.998065,40.740457,-73.937345,40.85366,5
5,-73.982474,40.762849,-73.970938,40.752384,1
6,-73.962391,40.767469,-73.959689,40.779619,1
16,-73.97495,40.790073,-73.925452,40.868028,1
8,-73.95511,40.786025,-73.979937,40.778027,1
8,-73.982128,40.767832,-73.99427,40.746015,2
7,-73.994569,40.761141,-73.977225,40.759995,1
8,-73.977498,40.752695,-73.978797,40.768259,1
7,-73.992968,40.750813,-73.9752,40.746104,1
9,-73.987164,40.714629,-73.991574,40.734478,2
9,-74.010947,40.716507,-73.993653,40.744612,1
4,-73.982837,40.741853,-73.992307,40.742829,1
6,-73.970554,40.755876,-73.984598,40.742693,1
19,-73.998331,40.740503,-73.964392,40.807199,2
6,-73.994169,40.751178,-73.976829,40.764954,1
4,-73.982463,40.748567,-73.975214,40.744477,1
7,-73.957448,40.779976,-73.97512,40.761177,1
8,-73.970358,40.762361,-73.955339,40.782918,1
9,-73.976942,40.757765,-73.982842,40.731458,5
7,-73.969766,40.750719,-73.985779,40.727077,1
10,-73.902808,40.741573,-73.924423,40.727398,1
6,-73.991611,40.738339,-73.993544,40.749595,1
17,-73.991598,40.749673,-73.952747,40.768155,1
9,-73.973995,40.764727,-73.9915,40.750192,1
7,-74.003745,40.748262,-74.010927,40.7293,1
14,-73.989001,40.757604,-73.966869,40.807708,1
11,-73.978228,40.729486,-74.007107,40.705438,2
11,-73.988963,40.718675,-73.954147,40.733847,2
10,-73.984099,40.758926,-73.999259,40.731751,1
23,-73.993517,40.72158,-73.952727,40.804948,1
4,-73.964891,40.764134,-73.954294,40.778669,1
4,-73.990727,40.757135,-73.98086,40.767112,1
5,-73.97643,40.7193,-73.985492,40.727433,1
4,-73.96531,40.762707,-73.954027,40.778922,3
5,-73.9755,40.751762,-73.96446,40.754068,1
6,-73.969838,40.76009,-73.982668,40.771647,1
3,-73.964367,40.756368,-73.958428,40.764397,1
16,-73.979033,40.7853,-73.93893,40.85563,1
6,-73.982217,40.7769,-73.986402,40.756816,1
3,-73.960045,40.776228,-73.960045,40.776228,3
2,-73.416169,40.78414,-73.416169,40.78414,1
8,-73.982412,40.730625,-73.948589,40.745534,2
14,-73.994902,40.755358,-73.961493,40.813212,1
5,-73.925446,40.762094,-73.940274,40.761229,1
4,-73.972068,40.760264,-73.97753,40.754502,1
4,-73.98161,40.783421,-73.967563,40.78751,1
6,-73.958167,40.772862,-73.976418,40.777365,5
6,-73.993008,40.727982,-73.988468,40.744543,1
